Region,Province,Product,Species,System,Functional_unit,Normalized_product_output_kg,Area_ha_per_1kg_product,Animals_total_live_weight_kg_per_1kg_product,Producing_animals_live_weight_kg_per_1kg_product,Animals_sold_live_weight_kg_per_1kg_product,Animal_input_age_related_factor,Animal_input_economic_allocation_factor,Animal_input_live_weight_kg_per_1kg_product,Animal_input_calf_live_weight_kg_per_1kg_product,Animal_input_one_day_chicken_live_weight_kg_per_1kg_product,Animal_input_piglet_live_weight_kg_per_1kg_product,Animal_input_kid_goat_live_weight_kg_per_1kg_product,Animal_input_dairy_cow_live_weight_kg_per_1kg_product,Animal_input_laying_hen_live_weight_kg_per_1kg_product,Water_l_per_1kg_product,Electricity_kWh_per_1kg_product,Live_weight_equivalent_kg_per_1kg_product,Milk_output_kg_fpcm_per_1kg_product,Milk_sales_kg_fpcm_per_1kg_product,Egg_output_reported_per_1kg_product,Egg_output_kg_per_1kg_product,Egg_sales_reported_per_1kg_product,Egg_sales_kg_per_1kg_product,Birds_sold_head_per_1kg_product,Birds_consumed_head_per_1kg_product,Cultivated_pasture_area_ha_per_1kg_product,Natural_pasture_area_ha_per_1kg_product,Linked_pasture_area_ha_per_1kg_product,Intake_assumption_kg_per_1kg_product,Pasture_feed_kg_per_1kg_product,Cultivated_pasture_feed_kg_per_1kg_product,Natural_pasture_feed_kg_per_1kg_product,Unmatched_pasture_feed_kg_per_1kg_product,Supplement_feed_kg_per_1kg_product,Common_feed_kg_per_1kg_product,Waste_feed_kg_per_1kg_product,Unallocated_feed_kg_per_1kg_product,Total_feed_kg_per_1kg_product,Proxy_total_feed_kg_per_1kg_product,Proxy_forage_kg_per_1kg_product,Proxy_tree_forage_kg_per_1kg_product,Proxy_compound_feed_kg_per_1kg_product,Proxy_mineral_kg_per_1kg_product,Vaccinated_head_per_1kg_product,Area_ha,Animals_total_head,Producing_animals_head,Animals_sold_head,Animal_input_key,Animal_input_name,Infrastructure_type,Infrastructure_source,Infrastructure_area_m2_head,Infrastructure_area_ha,Water_l_head_day,Electricity_kWh_head_day,Representative_live_weight_kg,Live_weight_equivalent_kg,Milk_output_kg_fpcm_day,Milk_sales_kg_fpcm_7d,Egg_output_reported,Egg_output_kg,Egg_sales_reported,Egg_sales_kg,Eggs_per_head_reported,Birds_sold_head,Birds_consumed_head,Pasture_share_pct,Cultivated_pasture_area_ha,Natural_pasture_area_ha,Linked_pasture_area_ha,Cultivated_pasture_area_share_pct,Natural_pasture_area_share_pct,Cultivated_pasture_area_ha_per_head,Natural_pasture_area_ha_per_head,Cultivated_pasture_feed_share_pct,Natural_pasture_feed_share_pct,Unmatched_pasture_feed_share_pct,Supplement_share_pct,Common_feed_share_pct,Waste_feed_share_pct,Intake_assumption_kg_head_day,Pasture_feed_kg_head_day,Cultivated_pasture_feed_kg_head_day,Natural_pasture_feed_kg_head_day,Unmatched_pasture_feed_kg_head_day,Supplement_feed_kg_head_day,Common_feed_kg_head_day,Waste_feed_kg_head_day,Unallocated_feed_share_pct,Unallocated_feed_kg_head_day,Total_feed_kg_head_day,Proxy_total_feed_kg_head_day,Proxy_body_weight_kg,Proxy_forage_share_pct,Proxy_tree_forage_share_pct,Proxy_compound_feed_share_pct,Proxy_mineral_share_pct,Proxy_forage_kg_head_day,Proxy_tree_forage_kg_head_day,Proxy_compound_feed_kg_head_day,Proxy_mineral_kg_head_day,Vaccinated_head,Vaccination_share_pct,Infra_water_electricity_status,Infra_water_electricity_note,Infra_water_electricity_citations,Reference_output_kg,Reference_output_kg_for_dfe,Normalization_factor_to_1kg,Reference_output_basis_note,Output_unit,Sales_unit,Diet_basis,Proxy_diet_basis,Diet_data_status,Ration_composition_note,Diet_proxy_source_key,Diet_proxy_quality,Diet_proxy_note,Diet_proxy_citations
Costa,EL ORO,eggs,chicken,layers,1 kg shell eggs,1.0,2.4930164661854086e-06,0.08798197971572748,0.13197296957359123,,1.0,1.0,0.08798197971572748,0.0,0.0,0.0,0.0,0.0,0.08798197971572748,5.382005519729703e-05,2.448570078795946e-06,0.08798197971572748,,,0.33917298772058113,1.0,0.33917298772058113,1.0,0.013300901479238477,0.0014535985188024905,,,,1.9637047166581352e-05,0.0,0.0,0.0,0.0,0.0,1.3091364777720901e-05,0.0,0.0,1.3091364777720901e-05,1.3091364777720901e-05,0.0,0.0,1.3091364777720901e-05,0.0,,2.291575,80125.0,80125.0,,laying_hen,"laying hen <17 weeks, at farm {RER} Economic, U",non-cage layer house on deep litter with drinkers and lighting,literature/system proxy,0.286,2.291575,0.222,0.0101,1.514,80872.83333333334,,,510350.0,1504689.4017999999,510350.0,1504689.4017999999,4.5875,40000.0,3.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,99.99999999999999,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.054,0.054,,0.0,0.0,100.0,0.0,0.0,0.0,0.054,0.0,,,literature/system proxy,ESPAC livestock modules do not expose direct infrastructure/water/electricity variables for this row; literature/system proxy attached,"Producción sostenible en avicultura - Reports 222.03 L per 1000 hens per day, equivalent to 0.222 L/hen/day; used as the preferred Latin American-style layer water proxy. (https://dokumen.pub/produccion-sostenible-en-avicultura-l-6359269.html) | FAO small-scale poultry production - Reports that a laying hen can consume up to about 0.25 L/day of water, supporting the adopted 0.222 L/hen/day proxy. (https://www.fao.org/4/y4628e/y4628e03.htm) | Iowa layer-house electricity summary - Layer-house electricity around 10.1 kWh/day per 1000 birds was used, equivalent to 0.0101 kWh/bird/day. (https://blogs.millersville.edu/aest/2022/05/13/dr-haughery-publishes-research-findings/) | FAO small-scale poultry production - Intensive deep-litter housing is described for egg production with about 3 to 4 birds per m2; the midpoint 3.5 birds per m2 was retained, equivalent to 0.286 m2 per hen, as the non-cage layer-house footprint proxy. (https://www.fao.org/4/y5169e/y5169e02.htm)",1504689.4017999999,1504689.4017999999,0.00024243268106890556,ESPAC egg counts are treated as weekly output and annualized with 52 periods/year before conversion to kg shell eggs using 0.056699 kg/egg; laying-hen live weight and feed are amortized over 1.50 producing years before normalization.,kg shell eggs/year,kg shell eggs/year,as-fed kg/head/day,as-fed kg/head/day,no diet share data in ESPAC; literature proxy attached from config,"no diet/ration fields found in avian module; literature proxy diet attached from inputs/02-05_espac_lci_coefficients.yml; main feed columns mapped from proxy diet as common compound feed, with no pasture or waste component",eggs,Ecuador direct,Semipasture or free-range scavenging was not quantified in the source; proxy covers balanced feed only.,Evaluación de parámetros productivos en crianza de gallinas criollas (gallina feliz). Patoa de Vallejo-Pujilí - Reports 0.081 ± 0.002 kg balanced feed per hen per day in a semipasture system in Cotopaxi. (https://repositorio.utc.edu.ec/handle/27000/7769)
Costa,GUAYAS,eggs,chicken,dual-purpose poultry,1 kg shell eggs,1.0,2.771527842516748e-06,0.09781102922075426,0.1467165438311314,,1.0,1.0,0.09781102922075426,0.0,0.0,0.0,0.0,0.0,0.09781102922075426,0.0004302651615655372,9.690656792016604e-06,0.09781102922075426,,,0.33917298772058113,1.0,0.33917298772058113,1.0,,,,,,0.00015698864003066898,0.0,0.0,0.0,0.0,0.0,0.00010465909335377933,0.0,0.0,0.00010465909335377933,0.00010465909335377933,0.0,0.0,0.00010465909335377933,0.0,,0.0014299999999999998,50.0,50.0,,laying_hen,"laying hen <17 weeks, at farm {RER} Economic, U",non-cage poultry house or coop,literature/system proxy,0.286,0.0014299999999999998,0.222,0.005,1.514,50.46666666666667,,,175.0,515.9609,175.0,515.9609,3.5,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,99.99999999999999,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.054,0.054,,0.0,0.0,100.0,0.0,0.0,0.0,0.054,0.0,,,literature/system proxy,ESPAC livestock modules do not expose direct infrastructure/water/electricity variables for this row; literature/system proxy attached,"Producción sostenible en avicultura - Reports 222.03 L per 1000 hens per day, equivalent to 0.222 L/hen/day; used as the preferred practical water proxy for dual-purpose poultry rows. (https://dokumen.pub/produccion-sostenible-en-avicultura-l-6359269.html) | FAO small-scale poultry production - Reports that a laying hen can consume up to about 0.25 L/day of water, supporting the adopted 0.222 L/hen/day proxy. (https://www.fao.org/4/y4628e/y4628e03.htm) | Iowa layer-house electricity summary - A reduced fraction of the layer-house benchmark was retained as a small-scale poultry electricity fallback because no stronger Ecuador, Latin American, or FAO per-bird electricity factor was identified. (https://blogs.millersville.edu/aest/2022/05/13/dr-haughery-publishes-research-findings/) | FAO small-scale poultry production - Intensive deep-litter housing is described for egg production with about 3 to 4 birds per m2; the midpoint 3.5 birds per m2 was retained, equivalent to 0.286 m2 per hen, as a practical non-cage poultry-house footprint proxy where Ecuador poultry-area data are absent. (https://www.fao.org/4/y5169e/y5169e02.htm)",515.9609,515.9609,0.0019381313584033207,ESPAC egg counts are treated as weekly output and annualized with 52 periods/year before conversion to kg shell eggs using 0.056699 kg/egg; laying-hen live weight and feed are amortized over 1.50 producing years before normalization.,kg shell eggs/year,kg shell eggs/year,as-fed kg/head/day,as-fed kg/head/day,no diet share data in ESPAC; literature proxy attached from config,"no diet/ration fields found in avian module; literature proxy diet attached from inputs/02-05_espac_lci_coefficients.yml; main feed columns mapped from proxy diet as common compound feed, with no pasture or waste component",eggs,Ecuador direct,Semipasture or free-range scavenging was not quantified in the source; proxy covers balanced feed only.,Evaluación de parámetros productivos en crianza de gallinas criollas (gallina feliz). Patoa de Vallejo-Pujilí - Reports 0.081 ± 0.002 kg balanced feed per hen per day in a semipasture system in Cotopaxi. (https://repositorio.utc.edu.ec/handle/27000/7769)
Costa,GUAYAS,eggs,chicken,layers,1 kg shell eggs,1.0,1.5397376902870827e-06,0.05433946067819681,0.08150919101729522,,1.0,1.0,0.05433946067819681,0.0,0.0,0.0,0.0,0.0,0.05433946067819681,3.983936681162382e-07,1.8125117333216243e-08,0.05433946067819681,,,0.3391729877205812,1.0,0.33917298772058113,1.0,0.020757220790733243,,,,,1.4535985188024907e-07,0.0,0.0,0.0,0.0,0.0,9.690656792016605e-08,0.0,0.0,9.690656792016605e-08,9.690656792016605e-08,0.0,0.0,9.690656792016605e-08,0.0,,0.858,30000.0,30000.0,,laying_hen,"laying hen <17 weeks, at farm {RER} Economic, U",non-cage layer house on deep litter with drinkers and lighting,literature/system proxy,0.286,0.858,0.222,0.0101,1.514,30280.0,,,189000.0,557237.772,189000.0,557237.772,6.3,9000.0,,0.0,,,,,,,,0.0,0.0,0.0,0.0,99.99999999999999,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.054,0.054,,0.0,0.0,100.0,0.0,0.0,0.0,0.054,0.0,,,literature/system proxy,ESPAC livestock modules do not expose direct infrastructure/water/electricity variables for this row; literature/system proxy attached,"Producción sostenible en avicultura - Reports 222.03 L per 1000 hens per day, equivalent to 0.222 L/hen/day; used as the preferred Latin American-style layer water proxy. (https://dokumen.pub/produccion-sostenible-en-avicultura-l-6359269.html) | FAO small-scale poultry production - Reports that a laying hen can consume up to about 0.25 L/day of water, supporting the adopted 0.222 L/hen/day proxy. (https://www.fao.org/4/y4628e/y4628e03.htm) | Iowa layer-house electricity summary - Layer-house electricity around 10.1 kWh/day per 1000 birds was used, equivalent to 0.0101 kWh/bird/day. (https://blogs.millersville.edu/aest/2022/05/13/dr-haughery-publishes-research-findings/) | FAO small-scale poultry production - Intensive deep-litter housing is described for egg production with about 3 to 4 birds per m2; the midpoint 3.5 birds per m2 was retained, equivalent to 0.286 m2 per hen, as the non-cage layer-house footprint proxy. (https://www.fao.org/4/y5169e/y5169e02.htm)",557237.772,557237.772,1.7945660725956676e-06,ESPAC egg counts are treated as weekly output and annualized with 52 periods/year before conversion to kg shell eggs using 0.056699 kg/egg; laying-hen live weight and feed are amortized over 1.50 producing years before normalization.,kg shell eggs/year,kg shell eggs/year,as-fed kg/head/day,as-fed kg/head/day,no diet share data in ESPAC; literature proxy attached from config,"no diet/ration fields found in avian module; literature proxy diet attached from inputs/02-05_espac_lci_coefficients.yml; main feed columns mapped from proxy diet as common compound feed, with no pasture or waste component",eggs,Ecuador direct,Semipasture or free-range scavenging was not quantified in the source; proxy covers balanced feed only.,Evaluación de parámetros productivos en crianza de gallinas criollas (gallina feliz). Patoa de Vallejo-Pujilí - Reports 0.081 ± 0.002 kg balanced feed per hen per day in a semipasture system in Cotopaxi. (https://repositorio.utc.edu.ec/handle/27000/7769)
Costa,LOS RÍOS,eggs,chicken,(unknown),1 kg shell eggs,,,,,,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7199999999999994e-05,2.0,2.0,,laying_hen,"laying hen <17 weeks, at farm {RER} Economic, U","non-cage poultry shelter or coop, system unspecified",literature/system proxy,0.286,5.7199999999999994e-05,0.222,0.005,1.514,2.018666666666667,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,99.99999999999999,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.054,0.054,,0.0,0.0,100.0,0.0,0.0,0.0,0.054,0.0,,,literature/system proxy,ESPAC livestock modules do not expose direct infrastructure/water/electricity variables for this row; literature/system proxy attached,"Producción sostenible en avicultura - Reports 222.03 L per 1000 hens per day, equivalent to 0.222 L/hen/day; used as the preferred practical water proxy for unspecified poultry rows. (https://dokumen.pub/produccion-sostenible-en-avicultura-l-6359269.html) | FAO small-scale poultry production - Reports that a laying hen can consume up to about 0.25 L/day of water, supporting the adopted 0.222 L/hen/day proxy. (https://www.fao.org/4/y4628e/y4628e03.htm) | Iowa layer-house electricity summary - A reduced poultry-house electricity proxy was retained as a fallback where ESPAC does not distinguish the shelter or lighting setup and no stronger Ecuador, Latin American, or FAO per-bird electricity factor was identified. (https://blogs.millersville.edu/aest/2022/05/13/dr-haughery-publishes-research-findings/) | FAO small-scale poultry production - Intensive deep-litter housing is described for egg production with about 3 to 4 birds per m2; the midpoint 3.5 birds per m2 was retained, equivalent to 0.286 m2 per hen, as the default non-cage poultry-house footprint proxy when the egg system is unspecified. (https://www.fao.org/4/y5169e/y5169e02.htm)",,,,ESPAC egg counts are treated as weekly output and annualized with 52 periods/year before conversion to kg shell eggs using 0.056699 kg/egg; laying-hen live weight and feed are amortized over 1.50 producing years before normalization.,kg shell eggs/year,kg shell eggs/year,as-fed kg/head/day,as-fed kg/head/day,no diet share data in ESPAC; literature proxy attached from config,"no diet/ration fields found in avian module; literature proxy diet attached from inputs/02-05_espac_lci_coefficients.yml; main feed columns mapped from proxy diet as common compound feed, with no pasture or waste component",eggs,Ecuador direct,Semipasture or free-range scavenging was not quantified in the source; proxy covers balanced feed only.,Evaluación de parámetros productivos en crianza de gallinas criollas (gallina feliz). Patoa de Vallejo-Pujilí - Reports 0.081 ± 0.002 kg balanced feed per hen per day in a semipasture system in Cotopaxi. (https://repositorio.utc.edu.ec/handle/27000/7769)
Costa,LOS RÍOS,eggs,chicken,layers,1 kg shell eggs,1.0,1.8476852283444992e-06,0.06520735281383618,0.09781102922075426,,1.0,1.0,0.06520735281383618,0.0,0.0,0.0,0.0,0.0,0.06520735281383618,0.00017927715065230716,8.156302799947308e-06,0.06520735281383618,,,0.33917298772058113,1.0,0.3149463457405396,0.9285714285714285,,,,,,6.541193334611208e-05,0.0,0.0,0.0,0.0,0.0,4.360795556407472e-05,0.0,0.0,4.360795556407472e-05,4.360795556407472e-05,0.0,0.0,4.360795556407472e-05,0.0,,0.002288,80.0,80.0,,laying_hen,"laying hen <17 weeks, at farm {RER} Economic, U",non-cage layer house on deep litter with drinkers and lighting,literature/system proxy,0.286,0.002288,0.222,0.0101,1.514,80.74666666666667,,,420.0,1238.30616,390.0,1149.85572,5.25,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,99.99999999999999,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.054,0.054,,0.0,0.0,100.0,0.0,0.0,0.0,0.054,0.0,,,literature/system proxy,ESPAC livestock modules do not expose direct infrastructure/water/electricity variables for this row; literature/system proxy attached,"Producción sostenible en avicultura - Reports 222.03 L per 1000 hens per day, equivalent to 0.222 L/hen/day; used as the preferred Latin American-style layer water proxy. (https://dokumen.pub/produccion-sostenible-en-avicultura-l-6359269.html) | FAO small-scale poultry production - Reports that a laying hen can consume up to about 0.25 L/day of water, supporting the adopted 0.222 L/hen/day proxy. (https://www.fao.org/4/y4628e/y4628e03.htm) | Iowa layer-house electricity summary - Layer-house electricity around 10.1 kWh/day per 1000 birds was used, equivalent to 0.0101 kWh/bird/day. (https://blogs.millersville.edu/aest/2022/05/13/dr-haughery-publishes-research-findings/) | FAO small-scale poultry production - Intensive deep-litter housing is described for egg production with about 3 to 4 birds per m2; the midpoint 3.5 birds per m2 was retained, equivalent to 0.286 m2 per hen, as the non-cage layer-house footprint proxy. (https://www.fao.org/4/y5169e/y5169e02.htm)",1238.30616,1238.30616,0.0008075547326680503,ESPAC egg counts are treated as weekly output and annualized with 52 periods/year before conversion to kg shell eggs using 0.056699 kg/egg; laying-hen live weight and feed are amortized over 1.50 producing years before normalization.,kg shell eggs/year,kg shell eggs/year,as-fed kg/head/day,as-fed kg/head/day,no diet share data in ESPAC; literature proxy attached from config,"no diet/ration fields found in avian module; literature proxy diet attached from inputs/02-05_espac_lci_coefficients.yml; main feed columns mapped from proxy diet as common compound feed, with no pasture or waste component",eggs,Ecuador direct,Semipasture or free-range scavenging was not quantified in the source; proxy covers balanced feed only.,Evaluación de parámetros productivos en crianza de gallinas criollas (gallina feliz). Patoa de Vallejo-Pujilí - Reports 0.081 ± 0.002 kg balanced feed per hen per day in a semipasture system in Cotopaxi. (https://repositorio.utc.edu.ec/handle/27000/7769)
