Region,Province,Crop,Category,count__minValue,count__maxValue,Area_ha__minValue,Area_ha__maxValue,Yield_kgha__minValue,Yield_kgha__maxValue,Irrig_m3__minValue,Irrig_m3__maxValue,Fuel_ha__minValue,Fuel_ha__maxValue,NPK_kgha__minValue,NPK_kgha__maxValue,AN_kgha__minValue,AN_kgha__maxValue,AP_kgha__minValue,AP_kgha__maxValue,AS_kgha__minValue,AS_kgha__maxValue,Total_fert_min_kgha__minValue,Total_fert_min_kgha__maxValue,Total_fert_org_kgha__minValue,Total_fert_org_kgha__maxValue,Insecticide_kgha__minValue,Insecticide_kgha__maxValue,Herbicide_kgha__minValue,Herbicide_kgha__maxValue,Fungicide_kgha__minValue,Fungicide_kgha__maxValue,Total_pesticides_kgha__minValue,Total_pesticides_kgha__maxValue,Organic_estiercol_kgha__minValue,Organic_estiercol_kgha__maxValue,Organic_fermentado_kgha__minValue,Organic_fermentado_kgha__maxValue,Organic_liquido_kgha__minValue,Organic_liquido_kgha__maxValue,Irrig_lake_m3__minValue,Irrig_lake_m3__maxValue,Irrig_river_m3__minValue,Irrig_river_m3__maxValue,Irrig_well_m3__minValue,Irrig_well_m3__maxValue,Seed_kgha__minValue,Seed_kgha__maxValue,N_min__minValue,N_min__maxValue,P_min__minValue,P_min__maxValue,K_min__minValue,K_min__maxValue,N_orga__minValue,N_orga__maxValue,P_orga__minValue,P_orga__maxValue,K_orga__minValue,K_orga__maxValue,N_tot__minValue,N_tot__maxValue,P_tot__minValue,P_tot__maxValue,K_tot__minValue,K_tot__maxValue,kgNH3N_ha__minValue,kgNH3N_ha__maxValue,kgNOxN_ha__minValue,kgNOxN_ha__maxValue,kgNO3N_ha__minValue,kgNO3N_ha__maxValue,kgN2ON_ha_direct__minValue,kgN2ON_ha_direct__maxValue,kgN2ON_ha_indirect__minValue,kgN2ON_ha_indirect__maxValue,kgN2ON_ha__minValue,kgN2ON_ha__maxValue,kgCO2urea_ha__minValue,kgCO2urea_ha__maxValue,kgCO2limestone_ha__minValue,kgCO2limestone_ha__maxValue,kgCO2_fert_ha__minValue,kgCO2_fert_ha__maxValue,soil_erosion_tha__minValue,soil_erosion_tha__maxValue,kgP_ha_erosion__minValue,kgP_ha_erosion__maxValue,kgP_ha_runoff__minValue,kgP_ha_runoff__maxValue,kgP_ha_leaching__minValue,kgP_ha_leaching__maxValue,kgP_ha_drainage__minValue,kgP_ha_drainage__maxValue,kgP_total__minValue,kgP_total__maxValue,Cd_kg_ha__minValue,Cd_kg_ha__maxValue,Cu_kg_ha__minValue,Cu_kg_ha__maxValue,Zn_kg_ha__minValue,Zn_kg_ha__maxValue,Pb_kg_ha__minValue,Pb_kg_ha__maxValue,Ni_kg_ha__minValue,Ni_kg_ha__maxValue,Cr_kg_ha__minValue,Cr_kg_ha__maxValue,Hg_kg_ha__minValue,Hg_kg_ha__maxValue,trace_metals_from_organic__minValue,trace_metals_from_organic__maxValue,SOC_mean_rate_kgChayr__minValue,SOC_mean_rate_kgChayr__maxValue,SOC_mean_rate_kgChayr__minValue__minValue,SOC_mean_rate_kgChayr__minValue__maxValue,SOC_mean_rate_kgChayr__maxValue__minValue,SOC_mean_rate_kgChayr__maxValue__maxValue
(all regions confounded),(all provinces confounded),ABACÁ,permanent,37.0,37.0,6.0,6.0,2881.35593220339,2881.35593220339,,,0.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,,,0.0,0.0,15.266623196,15.266623196,90.718474,90.718474,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,22.5,9.819,9.819,18.677249999999997,18.677249999999997,0.8057370745454,0.8057370745454,0.34098555330259034,0.34098555330259034,0.8862300696762637,0.8862300696762637,23.3057370745454,23.3057370745454,10.159985553302592,10.159985553302592,19.56348006967626,19.56348006967626,0.5047623796064066,0.5047623796064066,1.3184911454029942,1.3184911454029942,7.224778493109074,7.224778493109074,0.11652868537272701,0.11652868537272701,0.09300037382167245,0.09300037382167245,0.20952905919439946,0.20952905919439946,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,2.8851659999999995,1.0196176644,1.0196176644,0.17933880605164534,0.17933880605164534,0.07350024056549999,0.07350024056549999,0.44100144339299996,0.44100144339299996,1.7134581544101453,1.7134581544101453,3.313984114783486e-05,3.313984114783486e-05,0.007084427722007321,0.007084427722007321,0.02132844328519586,0.02132844328519586,0.0007841601029024858,0.0007841601029024858,0.0008877721251037193,0.0008877721251037193,0.001492411638073272,0.001492411638073272,4.2786021298288e-06,4.2786021298288e-06,True,True,0.0,0.0,0.0,0.0,0.0,0.0
(all regions confounded),(all provinces confounded),ACHIOTE,permanent,6.0,6.0,0.7,0.7,795.454545454546,795.454545454546,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,2.8851659999999995,1.0196176644,1.0196176644,0.175,0.175,0.0735,0.0735,0.44099999999999995,0.44099999999999995,1.7091176644,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
(all regions confounded),(all provinces confounded),ALCACHOFA,permanent,2.0,2.0,3.85,3.85,12467.532467532466,12467.532467532466,5625.0,5625.0,1237.85,1237.85,176.7243,176.7243,0.0,0.0,0.0,0.0,0.0,0.0,176.7243,176.7243,0.0,0.0,0.4051948051948052,0.4051948051948052,0.935064935064935,0.935064935064935,0.3116883116883117,0.3116883116883117,0.92987012987013,0.92987012987013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5625.0,5625.0,0.0,0.0,26.508644999999998,26.508644999999998,11.568372678000001,11.568372678000001,22.004826214499996,22.004826214499996,0.0,0.0,0.0,0.0,0.0,0.0,26.508644999999998,26.508644999999998,11.568372678000001,11.568372678000001,22.004826214499996,22.004826214499996,0.5244813379852941,0.5244813379852941,1.5025625074121547,1.5025625074121547,8.217679949999999,8.217679949999999,0.132543225,0.132543225,0.10470914774999998,0.10470914774999998,0.23725237274999997,0.23725237274999997,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,2.8851659999999995,1.0196176644,1.0196176644,0.180061163046625,0.180061163046625,0.0735,0.0735,0.44099999999999995,0.44099999999999995,1.714178827446625,1.714178827446625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
(all regions confounded),(all provinces confounded),ARÁNDANO,permanent,13.0,13.0,1.15,1.15,8386.363636363625,8386.363636363625,11250.0,11250.0,2475.7000000000003,2475.7000000000003,200.0,200.0,125.45666666666666,125.45666666666666,116.5,116.5,345.0,345.0,190.20666666666665,190.20666666666665,0.0,0.0,2.1333333333333333,2.1333333333333333,6.410256410256411,6.410256410256411,7.711538461538462,7.711538461538462,0.0,0.0,0.0,0.0,13356.0,13356.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.65526666666668,72.65526666666668,35.97027,35.97027,196.73369999999997,196.73369999999997,98.52885,98.52885,43.180830917280005,43.180830917280005,106.02603461016002,106.02603461016002,171.18411666666668,171.18411666666668,79.15110091728,79.15110091728,302.75973461015997,302.75973461015997,8.724815482490198,8.724815482490198,9.394385677171945,9.394385677171945,53.06707616666667,53.06707616666667,0.8559205833333334,0.8559205833333334,0.7914560153333333,0.7914560153333333,1.6473765986666669,1.6473765986666669,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,2.8851659999999995,1.0196176644,1.0196176644,0.19084224053124996,0.19084224053124996,0.07351262968875,0.07351262968875,0.4410757781325,0.4410757781325,1.7250483127525,1.7250483127525,0.00445998,0.00445998,0.9234199800000001,0.9234199800000001,2.563671978,2.563671978,0.11171159999999998,0.11171159999999998,0.121736664,0.121736664,0.2066642319,0.2066642319,0.00045820698,0.00045820698,True,True,0.0,0.0,0.0,0.0,0.0,0.0
(all regions confounded),(all provinces confounded),BABACO,permanent,13.0,13.0,0.18,0.18,28800.0,28800.0,11250.0,11250.0,0.0,0.0,524.1511831111111,524.1511831111111,0.0,0.0,0.0,0.0,503.9915222222222,503.9915222222222,503.9915222222222,503.9915222222222,2834.9523125,2834.9523125,10.0,10.0,,,8.055555555555555,8.055555555555555,1.0,1.0,4535.9237,4535.9237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.62267746666666,78.62267746666666,34.31093644645333,34.31093644645333,316.28270212307996,316.28270212307996,39.23574000500001,39.23574000500001,13.918111764137967,13.918111764137967,48.54687299508211,48.54687299508211,117.85841747166667,117.85841747166667,48.2290482105913,48.2290482105913,364.8295751181621,364.8295751181621,4.457494288458825,4.457494288458825,6.557531644942019,6.557531644942019,36.53610941621667,36.53610941621667,0.5892920873583334,0.5892920873583334,0.5114465648189334,0.5114465648189334,1.1007386521772666,1.1007386521772666,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,2.8851659999999995,1.0196176644,1.0196176644,0.20218938248894402,0.20218938248894402,0.0735,0.0735,0.44099999999999995,0.44099999999999995,1.7363070468889439,1.7363070468889439,0.0006544657510545001,0.0006544657510545001,0.177672131329,0.177672131329,0.7973473476045,0.7973473476045,0.006851694185798,0.006851694185798,0.01465194073574,0.01465194073574,0.021339026250464996,0.021339026250464996,0.00034155505461000007,0.00034155505461000007,True,True,0.0,0.0,0.0,0.0,0.0,0.0
(all regions confounded),(all provinces confounded),BAMBÚ O CAÑA GUADUA,permanent,31.0,31.0,1.74,1.74,6818.1818181818,6818.1818181818,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,1.48,2.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,2.8851659999999995,1.0196176644,1.0196176644,0.175,0.175,0.0735,0.0735,0.44099999999999995,0.44099999999999995,1.7091176644,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
(all regions confounded),(all provinces confounded),CABUYA,permanent,1.0,1.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,2.8851659999999995,1.0196176644,1.0196176644,0.175,0.175,0.0735,0.0735,0.44099999999999995,0.44099999999999995,1.7091176644,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
(all regions confounded),(all provinces confounded),CARDAMOMO,permanent,1.0,1.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,2.8851659999999995,1.0196176644,1.0196176644,0.175,0.175,0.0735,0.0735,0.44099999999999995,0.44099999999999995,1.7091176644,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
(all regions confounded),(all provinces confounded),CAUCHO,permanent,8.0,8.0,12.49,12.49,7004.0053404539385,7004.0053404539385,,,0.0,0.0,160.41666666666666,160.41666666666666,125.20868113522538,125.20868113522538,30.05008347245409,30.05008347245409,50.08347245409015,50.08347245409015,0.0,0.0,0.0,0.0,,,2.3862520868113526,2.3862520868113526,,,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.63345158597663,66.63345158597663,16.402110392320534,16.402110392320534,44.91885554048413,44.91885554048413,0.0,0.0,0.0,0.0,0.0,0.0,66.63345158597663,66.63345158597663,16.402110392320534,16.402110392320534,44.91885554048413,44.91885554048413,1.3183624377025436,1.3183624377025436,3.776916024661067,3.776916024661067,20.656369991652756,20.656369991652756,0.33316725792988316,0.33316725792988316,0.26320213376460766,0.26320213376460766,0.5963693916944908,0.5963693916944908,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,2.8851659999999995,1.0196176644,1.0196176644,0.1821759232966402,0.1821759232966402,0.0735,0.0735,0.44099999999999995,0.44099999999999995,1.71629358769664,1.71629358769664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
(all regions confounded),(all provinces confounded),CAÑA DE AZÚCAR /BIOCOMBUSTIBLE,permanent,7.0,7.0,5.0,5.0,41014.79915433396,41014.79915433396,,,0.0,0.0,23.69644350097466,23.69644350097466,47.7465652631579,47.7465652631579,0.0,0.0,279.06976744186045,279.06976744186045,66.3793712195122,66.3793712195122,0.0,0.0,7.317073170731708,7.317073170731708,4.803333333333333,4.803333333333333,0.9756097560975612,0.9756097560975612,5.44,5.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.788298714619888,19.788298714619888,1.5511691915738013,1.5511691915738013,141.94405103461685,141.94405103461685,0.0,0.0,0.0,0.0,0.0,0.0,19.788298714619888,19.788298714619888,1.5511691915738013,1.5511691915738013,141.94405103461685,141.94405103461685,0.39151731015661173,0.39151731015661173,1.1216399681711373,1.1216399681711373,6.134372601532165,6.134372601532165,0.09894149357309945,0.09894149357309945,0.07816377992274856,0.07816377992274856,0.177105273495848,0.177105273495848,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,2.8851659999999995,1.0196176644,1.0196176644,0.17567863652131352,0.17567863652131352,0.0735,0.0735,0.44099999999999995,0.44099999999999995,1.709796300921313,1.709796300921313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,150.0,800.0,150.0,150.0,800.0,800.0
(all regions confounded),(all provinces confounded),CEIBO,permanent,1.0,1.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,2.8851659999999995,1.0196176644,1.0196176644,0.175,0.175,0.0735,0.0735,0.44099999999999995,0.44099999999999995,1.7091176644,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
(all regions confounded),(all provinces confounded),CHIRIMOYA,permanent,4.0,4.0,0.875,0.875,4259.879357841744,4259.879357841744,15652.17391304348,15652.17391304348,1237.85,1237.85,66.66856060606061,66.66856060606061,21.33783960292581,21.33783960292581,0.0,0.0,0.0,0.0,88.00640020898642,88.00640020898642,0.0,0.0,12.0,12.0,,,19.199973876698014,19.199973876698014,15.597701149425289,15.597701149425289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7826.08695652174,7826.08695652174,0.0,0.0,0.0,0.0,17.255149555903866,17.255149555903866,4.364123977272728,4.364123977272728,8.301235823863635,8.301235823863635,0.0,0.0,0.0,0.0,0.0,0.0,17.255149555903866,17.255149555903866,4.364123977272728,4.364123977272728,8.301235823863635,8.301235823863635,0.341398209007545,0.341398209007545,0.9780560561466135,0.9780560561466135,5.349096362330198,5.349096362330198,0.08627574777951934,0.08627574777951934,0.06815784074582026,0.06815784074582026,0.15443358852533962,0.15443358852533962,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,2.8851659999999995,1.0196176644,1.0196176644,0.1769093042400568,0.1769093042400568,0.0735,0.0735,0.44099999999999995,0.44099999999999995,1.7110269686400565,1.7110269686400565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
(all regions confounded),(all provinces confounded),CIRUELO,permanent,14.0,14.0,1.16,1.16,5454.5454545454495,5454.5454545454495,,,0.0,0.0,0.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.5,1.5,0.3333333333333333,0.3333333333333333,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.00000000000001,51.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.00000000000001,51.00000000000001,0.0,0.0,0.0,0.0,1.0090500000000002,1.0090500000000002,2.8907810217391305,2.8907810217391305,15.810000000000002,15.810000000000002,0.25500000000000006,0.25500000000000006,0.20145000000000002,0.20145000000000002,0.4564500000000001,0.4564500000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,2.8851659999999995,1.0196176644,1.0196176644,0.175,0.175,0.0735,0.0735,0.44099999999999995,0.44099999999999995,1.7091176644,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
(all regions confounded),(all provinces confounded),CLAUDIA,permanent,78.0,78.0,0.155,0.155,3218.1818181818167,3218.1818181818167,15652.17391304348,15652.17391304348,2475.7000000000003,2475.7000000000003,226.796185,226.796185,82.399455,82.399455,16.666666666666668,16.666666666666668,90.0,90.0,0.0,0.0,415.7930058333333,415.7930058333333,6.0,6.0,7.692307692307692,7.692307692307692,5.833333333333334,5.833333333333334,0.0,0.0,907.18474,907.18474,58876.289626,58876.289626,15.0,15.0,0.0,0.0,5625.0,5625.0,0.0,0.0,0.0,0.0,62.03524245,62.03524245,18.1190782701,18.1190782701,73.064926975275,73.064926975275,440.6396267521,440.6396267521,192.84138709723075,192.84138709723075,476.1668513947797,476.1668513947797,502.6748692021,502.6748692021,210.96046536733076,210.96046536733076,549.2317783700547,549.2317783700547,33.817610711678995,33.817610711678995,27.11218059966348,27.11218059966348,155.829209452651,155.829209452651,2.5133743460105,2.5133743460105,2.501114096648252,2.501114096648252,5.014488442658752,5.014488442658752,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,2.8851659999999995,1.0196176644,1.0196176644,0.18537780164564288,0.18537780164564288,0.07350180424125,0.07350180424125,0.4410108254475,0.4410108254475,1.719508095734393,1.719508095734393,0.0195675687267909,0.0195675687267909,4.03161065159738,4.03161065159738,11.032113621940763,11.032113621940763,0.4930143572142595,0.4930143572142595,0.535542551524692,0.535542551524692,0.9094237868537666,0.9094237868537666,0.00208236949757933,0.00208236949757933,True,True,0.0,0.0,0.0,0.0,0.0,0.0
(all regions confounded),(all provinces confounded),COCO (COCOTERO),permanent,69.0,69.0,1.965,1.965,3721.2934716290415,3721.2934716290415,15652.17391304348,15652.17391304348,2475.7000000000003,2475.7000000000003,120.48192771084337,120.48192771084337,66.77933521947615,66.77933521947615,141.7233560090703,141.7233560090703,130.0,130.0,90.54054054054056,90.54054054054056,0.0,0.0,1.417233560090703,1.417233560090703,1.5,1.5,1.75,1.75,1.0,1.0,0.0671988696296296,0.0671988696296296,4800.219885,4800.219885,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7772631312484,40.7772631312484,35.71837964101304,35.71837964101304,79.74960722891566,79.74960722891566,35.289097424972304,35.289097424972304,15.496240589411173,15.496240589411173,38.03289500120611,38.03289500120611,76.0663605562207,76.0663605562207,51.21462023042421,51.21462023042421,117.78250223012176,117.78250223012176,3.416813306500593,3.416813306500593,4.20103903661425,4.20103903661425,23.580571772428417,23.580571772428417,0.3803318027811035,0.3803318027811035,0.34175036818428933,0.34175036818428933,0.7220821709653928,0.7220821709653928,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,2.8851659999999995,1.0196176644,1.0196176644,0.1906289762254105,0.1906289762254105,0.07350024056549999,0.07350024056549999,0.44100144339299996,0.44100144339299996,1.7247483245839104,1.7247483245839104,0.0015850822578389048,0.0015850822578389048,0.3259345469792735,0.3259345469792735,0.8872087649543654,0.8872087649543654,0.04008553754633053,0.04008553754633053,0.043431405705728676,0.043431405705728676,0.07380841588161187,0.07380841588161187,0.00016422258124130812,0.00016422258124130812,True,True,0.0,0.0,0.0,0.0,0.0,0.0
